epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,44.5961,1.03726,1.6833,1.09929,0.256,0.20109,0.19546,0.12704,1.68025,2.87881,1.66609,0.00091302,0.00091302,0.00091302
20,46.835,1.06197,1.65922,1.10378,0.44858,0.19455,0.20492,0.14309,1.7048,2.89889,1.6088,0.000902021,0.000902021,0.000902021
21,49.0761,0.97816,1.71313,1.07026,0.39513,0.22384,0.25078,0.15563,1.69275,3.00435,1.60248,0.000891022,0.000891022,0.000891022
22,51.5389,1.057,1.70007,1.09365,0.37076,0.20566,0.22766,0.15951,1.72185,2.97036,1.63006,0.000880023,0.000880023,0.000880023
23,53.8366,1.05616,1.65829,1.09299,0.38256,0.19901,0.2274,0.15195,1.63848,2.9829,1.60497,0.000869024,0.000869024,0.000869024
24,56.0382,1.03751,1.5878,1.07699,0.71381,0.19627,0.21458,0.13152,1.76754,3.27491,1.62856,0.000858025,0.000858025,0.000858025
25,58.127,1.05161,1.69743,1.09225,0.5267,0.23091,0.22293,0.13757,1.76563,3.23652,1.64603,0.000847026,0.000847026,0.000847026
26,60.2422,1.05937,1.56726,1.08637,0.31836,0.23091,0.238,0.14546,1.67438,3.02218,1.58357,0.000836027,0.000836027,0.000836027
27,62.4366,0.99289,1.57591,1.09641,0.34594,0.25245,0.25877,0.1578,1.6546,2.94013,1.55235,0.000825029,0.000825029,0.000825029
28,64.5528,0.97145,1.38753,1.07251,0.51829,0.23418,0.26047,0.14526,1.64942,2.8885,1.52288,0.00081403,0.00081403,0.00081403
29,66.652,0.95553,1.43368,1.06344,0.40791,0.25407,0.27123,0.16469,1.62401,2.75652,1.49345,0.000803031,0.000803031,0.000803031
30,68.783,1.03214,1.49719,1.06923,0.3356,0.30162,0.30164,0.19173,1.52885,2.56115,1.3951,0.000792032,0.000792032,0.000792032
31,70.9266,1.0403,1.54337,1.06383,0.3468,0.29051,0.27963,0.16717,1.62669,2.61452,1.46005,0.000781033,0.000781033,0.000781033
32,73.0246,0.96882,1.51093,1.01398,0.33155,0.30788,0.28415,0.17915,1.64923,2.33404,1.4769,0.000770034,0.000770034,0.000770034
33,75.113,0.97216,1.40301,1.07168,0.37233,0.34488,0.28673,0.17033,1.65087,2.21671,1.5021,0.000759035,0.000759035,0.000759035
34,77.2289,0.97573,1.4237,1.06339,0.41245,0.35383,0.28151,0.15909,1.65675,2.24141,1.54701,0.000748036,0.000748036,0.000748036
35,79.3641,0.93916,1.41429,1.08161,0.33019,0.3602,0.255,0.16114,1.63818,2.28722,1.55179,0.000737037,0.000737037,0.000737037
36,81.4655,0.96798,1.47357,1.08621,0.25631,0.31467,0.24513,0.15513,1.71333,2.40656,1.56412,0.000726038,0.000726038,0.000726038
37,83.5433,0.89594,1.34241,1.02026,0.22763,0.29354,0.2472,0.16226,1.71863,2.35024,1.528,0.00071504,0.00071504,0.00071504
38,85.6926,0.91118,1.312,1.02755,0.35044,0.26769,0.27346,0.18731,1.74678,2.42635,1.57281,0.000704041,0.000704041,0.000704041
39,87.7959,0.85604,1.23795,1.02119,0.27925,0.3198,0.25997,0.17732,1.66504,2.36725,1.53913,0.000693042,0.000693042,0.000693042
40,89.9262,0.89023,1.26423,1.00412,0.44019,0.27018,0.25099,0.18155,1.64411,2.39663,1.50268,0.000682043,0.000682043,0.000682043
